All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,Melvin Gordon RB | DEN,@SEA,25,9,95,47,0,0,0,0,0,166,771,8,28,20,152,1,3,4.24,72
FA,DK Metcalf WR | SEA ,DEN,8,11,98,83,0,0,0,0,0,1,6,0,135,80,1055,9,1,4.12,70
FA,Stefon Diggs WR | BUF,@LAR,11,7,100,97,0,0,0,0,0,1,10,0,164,106,1382,9,1,4.12,70
FA,Adam Thielen WR | MIN ,GB,16,7,85,14,0,0,0,0,0,2,6,0,107,74,793,11,1,4.06,69
FA,Gabriel Davis WR | BUF ,@LAR,11,7,42,15,0,0,0,0,0,0,0,0,78,46,826,10,0,3.88,66
FA,Cam Akers RB | LAR,BUF,18,7,31,7,0,0,0,0,0,249,1106,5,47,40,355,1,5,3.82,65
FA,James Robinson RB | JAC ,@WAS,17,11,80,38,0,0,0,0,0,164,719,7,38,27,190,1,2,3.76,64
FA,Clyde Edwards-Helaire RB | KC ,@ARI,1,8,92,42,0,0,0,0,0,188,833,5,50,37,253,2,2,3.76,64
FA,Rashaad Penny RB | SEA ,DEN,8,11,86,60,0,0,0,0,0,169,926,6,12,9,74,0,2,3.76,64
FA,Travis Etienne RB | JAC ,@WAS,17,11,17,4,0,0,0,0,0,168,742,6,60,45,390,2,3,3.76,64
FA,Jaylen Waddle WR | MIA,NE,7,11,97,63,0,0,0,0,0,2,4,1,140,103,1073,7,1,3.76,64
FA,A.J. Brown WR | PHI,@DET,20,7,97,64,0,0,0,0,0,2,22,0,119,72,1147,8,1,3.76,64
FA,Mike Williams WR | LAC,LV,4,8,94,55,0,0,0,0,0,0,1,0,128,75,1161,8,1,3.76,64
FA,Diontae Johnson WR | PIT ,@CIN,25,9,99,91,0,0,0,0,0,5,44,0,157,98,1049,8,2,3.71,63
FA,Cordarrelle Patterson RB | ATL ,NO,2,14,95,51,0,0,0,0,0,150,603,4,57,43,443,4,2,3.71,63
FA,Miles Sanders RB | PHI ,@DET,31,7,79,18,0,0,0,0,0,216,1114,4,45,33,240,1,3,3.59,61
FA,Jacoby Brissett QB | CLE ,@CAR,16,9,2,0,200,127,1424,10,5,19,86,1,0,0,0,0,2,3.59,61
FA,Tim Patrick WR | DEN,@SEA,5,9,45,12,0,0,0,0,0,0,0,0,101,63,920,8,1,3.53,60
FA,A.J. Dillon RB | GB,@MIN,28,14,97,45,0,0,0,0,0,172,733,5,32,30,272,2,2,3.47,59
FA,Davante Adams WR | LV,@LAC,2,6,99,93,0,0,0,0,0,0,0,0,162,118,1499,7,1,3.41,58
